state,lga,ward,zone,health_facility_full_name,geo_coordinate,latitude,longitude,altitude,is_operational,alternate_facility_name_details,facility_type
BENUE,KONSHISHA,MBATSEN,NORTH CENTRAL,Ageede Comprehensive Health Centre,SRID=4326;POINT (8.8175453 7.0286736),7.028673599999999,8.8175453,189.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAIWARNYAM,NORTH CENTRAL,Anwuna Comprehensive Health Centre,SRID=4326;POINT (8.5221071 7.2401067),7.240106699999999,8.5221071,210.0,False,,
BENUE,KONSHISHA,MBAIWARNYAM,NORTH CENTRAL,Guleya Comprehensive Health Centre,SRID=4326;POINT (8.5450026 7.1722721),7.172272099999999,8.5450026,177.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAIWARNYAM,NORTH CENTRAL,Huma Comprehensive Health Centre,SRID=4326;POINT (8.5576916 7.2196474),7.2196474,8.5576916,155.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAYEGH/MBAIKYER,NORTH CENTRAL,Ikpeakor Comprehensive Health Centre,SRID=4326;POINT (8.9226706 6.8528387),6.8528387,8.922670599999998,191.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAIWARNYAM,NORTH CENTRAL,Jija Comprehensive Health Centre,SRID=4326;POINT (8.5814977 7.3478631),7.3478631,8.5814977,189.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAVAA,NORTH CENTRAL,Jov-Mbavaa Comprehensive Health Centre,SRID=4326;POINT (8.7879235 6.9119335),6.911933500000001,8.7879235,125.0,False,,
BENUE,KONSHISHA,MBATSEN,NORTH CENTRAL,Mbaasham Comprehensive Health Centre,SRID=4326;POINT (8.8113269 7.0961181),7.0961181,8.8113269,139.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,IKYURAV/MBATWER,NORTH CENTRAL,Mbagbaa Comprehensive Health Centre,SRID=4326;POINT (8.6202383 6.9031333),6.9031332999999995,8.6202383,133.9,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAWAR,NORTH CENTRAL,Mbaikpande Comprehensive Health Centre,SRID=4326;POINT (8.8642184 6.9187804),6.9187804,8.8642184,144.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAKE,NORTH CENTRAL,Mbatyough Comprehensive Health Centre,SRID=4326;POINT (8.9333296 6.9296161),6.9296161,8.9333296,158.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAVAA,NORTH CENTRAL,Sev Comprehensive Health Centre,SRID=4326;POINT (8.7759211 6.9591931),6.959193099999999,8.7759211,134.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAYEGH/MBAIKYER,NORTH CENTRAL,Tongo Comprehensive Health Centre,SRID=4326;POINT (8.9642226 6.8400155),6.8400155,8.9642226,147.4,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBATEM,NORTH CENTRAL,Tyough Comprehensive Health Centre,SRID=4326;POINT (8.7204182 7.0866861),7.086686099999999,8.7204182,147.4,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBANOR,NORTH CENTRAL,Uboagera Comprehensive Health Centre,SRID=4326;POINT (8.8194416 6.9803329),6.9803329,8.8194416,129.4000092,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBATEM,NORTH CENTRAL,Ugabikyo Comprehensive Health Centre,SRID=4326;POINT (8.7057301 7.0068505),7.0068505000000005,8.705730099999998,140.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAWAR,NORTH CENTRAL,Wuese Comprehensive Health Centre,SRID=4326;POINT (8.8563685 6.9028824),6.902882400000001,8.8563685,158.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,IKYURAV/MBATWER,NORTH CENTRAL,Agera Community Health Centre,SRID=4326;POINT (8.6583255 6.9075774),6.9075774,8.6583255,134.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAYEGH/MBAIKYER,NORTH CENTRAL,Fmc Tongo Primary Health Centre,SRID=4326;POINT (8.9582289 6.8371231),6.8371231,8.9582289,142.0,True,,CHC (Comprehensive Health Centre)
BENUE,KONSHISHA,MBAVAA,NORTH CENTRAL,Gbogbo Primary Health Centre,SRID=4326;POINT (8.7617666 6.9270738),6.9270738,8.7617666,109.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAIWARNYAM,NORTH CENTRAL,Iorkyaa Primary Health Centre,SRID=4326;POINT (8.5644999 7.1838533),7.1838533,8.564499900000001,137.0,True,IORKYAA PHC,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAYEGH/MBAIKYER,NORTH CENTRAL,Lghc Agera Mbaashia Primary Health Centre,SRID=4326;POINT (8.981256 6.8994603),6.8994603,8.981256,144.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBANOR,NORTH CENTRAL,Koror Primary Health Centre,SRID=4326;POINT (8.9038433 6.995395),6.995394999999999,8.9038433,262.8,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAGUSA/MBATSER,NORTH CENTRAL,Manta Primary Health Centre,SRID=4326;POINT (8.5574477 7.0202563),7.0202563,8.557447699999999,116.0,False,,
BENUE,KONSHISHA,MBAWAR,NORTH CENTRAL,Mondo Primary Health Centre,SRID=4326;POINT (8.8079588 6.9664157),6.966415700000001,8.8079588,113.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAGUSA/MBATSER,NORTH CENTRAL,Muta Primary Health Centre,SRID=4326;POINT (8.5486727 7.0707325),7.0707325,8.5486727,151.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAWAR,NORTH CENTRAL,Nkst Ishua Clinic,SRID=4326;POINT (8.8288167 6.90451),6.90451,8.828816699999999,156.6,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,IKYURAV/MBATWER,NORTH CENTRAL,Nkst Deke Primary Health Centre,SRID=4326;POINT (8.6558967 6.9162917),6.9162917,8.6558967,3.0,True,,Health Clinic
BENUE,KONSHISHA,MBAIKYASE,NORTH CENTRAL,Nkst Mbaakpur Health Centre,SRID=4326;POINT (8.6239216 7.142095),7.142094999999999,8.6239216,63.7,True,,CHC (Comprehensive Health Centre)
BENUE,KONSHISHA,MBAIWARNYAM,NORTH CENTRAL,Nkst Uavande Health Centre,SRID=4326;POINT (8.5797861 7.2928231),7.2928231,8.5797861,197.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBATEM,NORTH CENTRAL,Nkst Iber Primary Health Centre,SRID=4326;POINT (8.7213412 6.9929518),6.992951799999999,8.7213412,135.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAKE,NORTH CENTRAL,Nkst Ikaave Primary Health Centre,SRID=4326;POINT (8.9005109 6.9265739),6.9265739,8.9005109,163.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAYEGH/MBAIKYER,NORTH CENTRAL,Nkst Tondo Primary Health Centre,SRID=4326;POINT (8.9572591 6.838154),6.838153999999999,8.9572591,155.0,False,,
BENUE,KONSHISHA,MBAIKYASE,NORTH CENTRAL,Nkst Yande Primary Health Centre,SRID=4326;POINT (8.6460894 7.1932764),7.193276400000001,8.6460894,138.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBANOR,NORTH CENTRAL,Mbaatim Primary Health Centre,SRID=4326;POINT (8.8387367 6.9730246),6.9730246,8.8387367,151.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBATEM,NORTH CENTRAL,Agbanyi Primary Health Centre,SRID=4326;POINT (8.7539367 7.0596212),7.0596212,8.7539367,145.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAWAR,NORTH CENTRAL,Agudu Primary Health Centre,SRID=4326;POINT (8.8859666 6.8844998),6.8844997999999995,8.8859666,121.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAIWARNYAM,NORTH CENTRAL,Awajir Primary Health Centre,SRID=4326;POINT (8.5353941 7.2888181),7.288818099999999,8.5353941,183.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAIKYASE,NORTH CENTRAL,Gungul Primary Health Centre,SRID=4326;POINT (8.5824508 7.1235421),7.1235421,8.5824508,192.3,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBATEM,NORTH CENTRAL,Selagi Primary Health Centre,SRID=4326;POINT (8.7391944 7.1217248),7.121724799999999,8.7391944,114.0,True,,PHC (Primary Health Centre)
BENUE,KONSHISHA,MBAGUSA/MBATSER,NORTH CENTRAL,Yakera Primary Health Centre,SRID=4326;POINT (8.585696 7.0695915),7.0695915,8.585696,106.0,True,,PHC (Primary Health Centre)
BENUE,KWANDE,YAAV,NORTH CENTRAL,Jato-Aka Primary Health Centre,SRID=4326;POINT (9.5079324 6.898652),6.898652,9.507932400000001,224.0,False,General hospital as it was called by the people because it was a proposed general.,PHC (Primary Health Centre)
BENUE,KWANDE,MBAIKYOR,NORTH CENTRAL,Nyihemba Primary Health Centre,SRID=4326;POINT (9.4931798 6.8253847),6.825384700000001,9.493179800000002,267.0,False,,PHC (Primary Health Centre)
BENUE,KWANDE,LIEV II,NORTH CENTRAL,Lghc Ikyogen Primary Health Centre,SRID=4326;POINT (9.44222 6.68692),6.68692,9.442219999999999,253.3,False,Agboor Health Clinic,PHC (Primary Health Centre)
BENUE,KWANDE,MOON,NORTH CENTRAL,Anyise Primary Health Centre,SRID=4326;POINT (9.501525 6.8885617),6.8885616999999995,9.501525,270.5,False,,PHC (Primary Health Centre)
BENUE,KWANDE,TONDOV I,NORTH CENTRAL,Mbakunu Primary Health Centre,SRID=4326;POINT (9.2096213 6.7156878),6.7156877999999995,9.2096213,228.9,False,,PHC (Primary Health Centre)
BENUE,KWANDE,TONDOV II,NORTH CENTRAL,Koti Primary Health Centre,SRID=4326;POINT (9.2195944 6.7723214),6.772321400000001,9.2195944,248.0,False,,PHC (Primary Health Centre)
BENUE,KWANDE,MBAKETSA,NORTH CENTRAL,Ageraga Primary Health Centre,SRID=4326;POINT (9.235798 6.8158804),6.8158804,9.235797999999999,253.7,False,,PHC (Primary Health Centre)
BENUE,KWANDE,MBADURA,NORTH CENTRAL,Boagubdu Primary Health Centre,SRID=4326;POINT (9.5083787 7.0090636),7.0090636,9.5083787,238.0,False,,PHC (Primary Health Centre)
BENUE,KWANDE,AGBAIKYAN,NORTH CENTRAL,Gbe Primary Health Centre,SRID=4326;POINT (9.2992084 6.8437927),6.8437927,9.2992084,216.6,False,,PHC (Primary Health Centre)
BENUE,KWANDE,MBAYOO,NORTH CENTRAL,Ikyaior Primary Health Centre,SRID=4326;POINT (9.2276743 6.8616237),6.861623700000001,9.2276743,279.0,False,,PHC (Primary Health Centre)
BENUE,KWANDE,LIEV I,NORTH CENTRAL,Achia Primary Health Centre,SRID=4326;POINT (9.4502505 6.7887356),6.7887356,9.450250500000001,248.0,False,,PHC (Primary Health Centre)
BENUE,KWANDE,KUMAKWAGH,NORTH CENTRAL,Manyam Primary Health Centre,SRID=4326;POINT (9.4262579 6.9631481),6.9631481,9.4262579,155.0,False,,PHC (Primary Health Centre)
BENUE,KWANDE,USAR,NORTH CENTRAL,Gube Primary Health Centre,SRID=4326;POINT (9.2240372 6.9101648),6.9101648,9.2240372,226.0,False,,PHC (Primary Health Centre)
BENUE,KWANDE,TOWNSHIP,NORTH CENTRAL,Township Primary Health Centre,SRID=4326;POINT (9.2344591 6.8903926),6.890392599999999,9.2344591,262.1000061,False,,PHC (Primary Health Centre)
BENUE,KWANDE,MENEV,NORTH CENTRAL,Adagi Not Adigi Primary Health Centre,SRID=4326;POINT (9.3646862 6.7576939),6.7576939,9.3646862,239.0,False,,PHC (Primary Health Centre)
BENUE,KWANDE,AGBAIKYAN,NORTH CENTRAL,Abenga Comprehensive Health Centre,SRID=4326;POINT (9.3230489 6.876675),6.876675,9.3230489,168.1,True,Abenga PHC,PHC (Primary Health Centre)
BENUE,KWANDE,MBAIKYOR,NORTH CENTRAL,Acha Comprehensive Health Centre,SRID=4326;POINT (9.3272135 6.780702),6.780702000000001,9.3272135,262.351,True,,PHC (Primary Health Centre)
BENUE,KWANDE,TONDOV II,NORTH CENTRAL,Ada Comprehensive Health Centre,SRID=4326;POINT (9.2875322 6.7787067),6.7787067,9.2875322,268.45599999999996,True,,PHC (Primary Health Centre)
BENUE,KWANDE,LIEV I,NORTH CENTRAL,Begha Comprehensive Health Centre,SRID=4326;POINT (9.4336433 6.7467484),6.7467483999999995,9.4336433,253.25099999999998,True,,PHC (Primary Health Centre)
BENUE,KWANDE,TONDOV II,NORTH CENTRAL,Gbajur Comprehensive Health Centre,SRID=4326;POINT (9.2506253 6.7736266),6.7736266,9.250625300000001,293.059,True,,PHC (Primary Health Centre)
BENUE,KWANDE,MBADURA,NORTH CENTRAL,Hiitom Comprehensive Health Centre,SRID=4326;POINT (9.5011879 6.8696069),6.8696069,9.5011879,235.7,True,PHC HIITOM,Health Clinic
BENUE,KWANDE,MBAIKYOR,NORTH CENTRAL,Igyubua Comprehensive Health Centre,SRID=4326;POINT (9.5091267 6.8666108),6.866610799999999,9.5091267,0.0,True,Phc Igyubua,Health Clinic
BENUE,KWANDE,AGBAIKYAN,NORTH CENTRAL,Ihonan Comprehensive Health Centre,SRID=4326;POINT (9.2737439 6.8264981),6.8264981,9.2737439,269.4,True,IHONAN PHC,PHC (Primary Health Centre)
BENUE,KWANDE,MENEV,NORTH CENTRAL,Injiov Comprehensive Health Centre,SRID=4326;POINT (9.3921928 6.7013091),6.7013091000000005,9.392192800000002,276.539,True,,PHC (Primary Health Centre)
BENUE,KWANDE,TONDOV I,NORTH CENTRAL,Iyon Comprehensive Health Centre,SRID=4326;POINT (9.2041375 6.6942222),6.6942222000000005,9.2041375,315.07599999999996,True,,PHC (Primary Health Centre)
BENUE,KWANDE,TONDOV II,NORTH CENTRAL,Mbangor Comprehensive Health Centre,SRID=4326;POINT (9.2640884 6.7992958),6.7992957999999994,9.2640884,274.793,True,,Health Clinic
BENUE,KWANDE,TONDOV I,NORTH CENTRAL,Tsekwange Comprehensive Health Centre,SRID=4326;POINT (9.1917247 6.7059577),6.705957700000001,9.191724699999998,291.8,True,,PHC (Primary Health Centre)
BENUE,KWANDE,LIEV I,NORTH CENTRAL,Usambe Comprehensive Health Centre,SRID=4326;POINT (9.5129833 6.7742833),6.7742833,9.512983300000002,191.5,True,PHC USAMBER,Health Clinic
BENUE,KWANDE,LIEV II,NORTH CENTRAL,Fsp Agonogo Primary Health Centre,SRID=4326;POINT (9.4564283 6.59937),6.5993699999999995,9.4564283,191.3,True,PHC AGENOGO,PHC (Primary Health Centre)
BENUE,KWANDE,MBAYOO,NORTH CENTRAL,Gsch Haanya Primary Health Centre,SRID=4326;POINT (9.2155418 6.8829875),6.8829875,9.2155418,272.649,True,PHC Tse-ugbena,PHC (Primary Health Centre)
BENUE,KWANDE,USAR,NORTH CENTRAL,Happy Primary Health Centre Usar,SRID=4326;POINT (9.2494967 6.9209799),6.9209799,9.249496699999998,236.123,True,,Health Clinic
BENUE,KWANDE,MBAIKYOR,NORTH CENTRAL,Lghc Abande Primary Health Centre,SRID=4326;POINT (9.5568383 6.5722267),6.572226700000001,9.5568383,254.1,True,PHC ABANDE,PHC (Primary Health Centre)
BENUE,KWANDE,MENEV,NORTH CENTRAL,Nyamkyume Primary Health Centre,SRID=4326;POINT (9.411795 6.7852983),6.785298299999999,9.411795,257.6,True,PHC NYAMKYUME,Health Clinic
BENUE,KWANDE,MENEV,NORTH CENTRAL,Lghc Ugugu Primary Health Centre,SRID=4326;POINT (9.4596883 6.550055),6.550055,9.4596883,344.2,True,PHC UGUGU,PHC (Primary Health Centre)
BENUE,KWANDE,AGBAIKYAN,NORTH CENTRAL,Adikpo Primary Health Centre,SRID=4326;POINT (9.26179 6.892965),6.892964999999999,9.26179,188.4,True,,PHC (Primary Health Centre)
BENUE,KWANDE,MBAIKYOR,NORTH CENTRAL,Akpen Primary Health Centre,SRID=4326;POINT (9.3816571 6.798484),6.798483999999999,9.3816571,209.6,True,,Health Clinic
BENUE,KWANDE,MBAIKYOR,NORTH CENTRAL,Amahundu Primary Health Centre,SRID=4326;POINT (9.36261 6.8760983),6.876098299999999,9.36261,197.9,True,,PHC (Primary Health Centre)
BENUE,KWANDE,TONDOV I,NORTH CENTRAL,Dzer Primary Health Centre,SRID=4326;POINT (9.2007101 6.7455698),6.7455698,9.2007101,343.167,True,,PHC (Primary Health Centre)
BENUE,KWANDE,AGBAIKYAN,NORTH CENTRAL,Dio Primary Health Centre,SRID=4326;POINT (9.249626 6.8379929),6.837992900000001,9.249626,267.0,True,,PHC (Primary Health Centre)
BENUE,KWANDE,MBAIKYOR,NORTH CENTRAL,Ichol Primary Health Centre,SRID=4326;POINT (9.3585167 6.8215683),6.8215683,9.3585167,155.7,True,,Health Clinic
BENUE,KWANDE,MENEV,NORTH CENTRAL,Igyom Primary Health Centre,SRID=4326;POINT (9.3704066 6.7288889),6.728888900000001,9.370406599999999,223.22,True,,PHC (Primary Health Centre)
BENUE,KWANDE,MBAYOO,NORTH CENTRAL,Ikyoor Primary Health Centre,SRID=4326;POINT (9.2305346 6.8457406),6.8457406,9.230534599999999,252.17,True,,Health Post
BENUE,KWANDE,MOON,NORTH CENTRAL,Liba Primary Health Centre,SRID=4326;POINT (9.4877646 6.8936647),6.8936646999999995,9.4877646,195.7,True,,Health Clinic
BENUE,KWANDE,LIEV I,NORTH CENTRAL,Mbaikyo Primary Health Centre,SRID=4326;POINT (9.4366015 6.8039707),6.8039707,9.4366015,229.6,True,,Health Clinic
BENUE,KWANDE,LIEV II,NORTH CENTRAL,Mbakumbaka Primary Health Centre,SRID=4326;POINT (9.4225851 6.6258513),6.625851299999999,9.4225851,257.3,True,,Health Post
BENUE,KWANDE,TONDOV II,NORTH CENTRAL,Mbacho Primary Health Centre,SRID=4326;POINT (9.2784481 6.757745),6.757745,9.2784481,282.883,True,,Health Post
BENUE,KWANDE,TONDOV I,NORTH CENTRAL,Mbaper Primary Health Centre,SRID=4326;POINT (9.2158733 6.7367916),6.7367916,9.2158733,279.719,True,,Health Clinic
BENUE,KWANDE,MBADURA,NORTH CENTRAL,Wende Primary Health Centre,SRID=4326;POINT (9.4594017 6.8761683),6.876168300000001,9.459401699999999,243.6,True,,PHC (Primary Health Centre)
BENUE,KWANDE,MBAYOO,NORTH CENTRAL,Ajio Primary Health Centre,SRID=4326;POINT (9.2029653 6.8044449),6.804444900000001,9.2029653,285.805,True,,Health Post
BENUE,LOGO,MBAGBER,NORTH CENTRAL,Mchia Primary Health Centre,SRID=4326;POINT (9.2772333 7.758645),7.758645,9.2772333,233.8,False,,PHC (Primary Health Centre)
BENUE,LOGO,MBAVUUR,NORTH CENTRAL,Abeda(s) Primary Health Centre,SRID=4326;POINT (9.31672 7.7051217),7.7051217,9.31672,207.4,False,,PHC (Primary Health Centre)
BENUE,LOGO,MBAYAM,NORTH CENTRAL,Ugba Comprehensive Health Centre,SRID=4326;POINT (9.3491204 7.5040368),7.504036800000001,9.3491204,208.0,False,,CHC (Comprehensive Health Centre)
BENUE,LOGO,MBADYUL,NORTH CENTRAL,Gondozua Primary Health Centre,SRID=4326;POINT (9.4635348 7.4900144),7.4900144,9.463534800000001,188.0,False,,PHC (Primary Health Centre)
BENUE,LOGO,YONOV,NORTH CENTRAL,Wende Primary Health Centre,SRID=4326;POINT (9.3293917 7.5957633),7.5957633,9.329391699999999,116.0,False,,PHC (Primary Health Centre)
BENUE,LOGO,MBATER,NORTH CENTRAL,Imande-Adega Primary Health Centre,SRID=4326;POINT (9.398824 7.5646634),7.564663400000001,9.398824000000001,93.80000305,False,,PHC (Primary Health Centre)
BENUE,LOGO,NENZEV,NORTH CENTRAL,Ikyor Primary Health Centre,SRID=4326;POINT (9.2304333 7.5560717),7.5560717,9.230433300000001,134.2,False,,PHC (Primary Health Centre)
BENUE,LOGO,TOMBO,NORTH CENTRAL,Ayilamo Primary Health Centre,SRID=4326;POINT (9.1255458 7.7722337),7.7722337,9.125545800000001,200.36599999999999,False,,PHC (Primary Health Centre)
BENUE,LOGO,UKEMBERGYA/TSWAREV,NORTH CENTRAL,Iorza Primary Health Centre,SRID=4326;POINT (9.3391031 7.8437085),7.843708500000001,9.3391031,157.5,False,,PHC (Primary Health Centre)
BENUE,LOGO,TURAN,NORTH CENTRAL,Dooshima Primary Health Centre,SRID=4326;POINT (9.2703633 7.687515),7.687514999999999,9.2703633,23.5,False,,PHC (Primary Health Centre)
BENUE,LOGO,UKEMBERGYA/TSWAREV,NORTH CENTRAL,Fmc Jootar Primary Health Centre,SRID=4326;POINT (9.3796306 7.8435822),7.8435822,9.3796306,174.2,True,,PHC (Primary Health Centre)
BENUE,LOGO,MBADYUL,NORTH CENTRAL,Fsp Abeda Primary Health Centre,SRID=4326;POINT (9.4193094 7.4833106),7.4833106,9.4193094,227.1,True,,PHC (Primary Health Centre)
BENUE,LOGO,MBAVUUR,NORTH CENTRAL,Nkst Health Centre Abeda,SRID=4326;POINT (9.3090926 7.7167471),7.716747099999999,9.3090926,239.0,True,,PHC (Primary Health Centre)
BENUE,LOGO,TOMBO,NORTH CENTRAL,Nkst Audu Primary Health Centre,SRID=4326;POINT (9.193695 7.7377067),7.7377066999999995,9.193695,215.1,True,,Health Clinic
BENUE,LOGO,MBAGBER,NORTH CENTRAL,Nkst Hosp. Anyinn Primary Health Centre,SRID=4326;POINT (9.2454629 7.8151276),7.815127599999999,9.2454629,173.0,True,,PHC (Primary Health Centre)
BENUE,LOGO,YONOV,NORTH CENTRAL,Nkst Akaa Primary Health Centre,SRID=4326;POINT (9.350487 7.5086072),7.5086072,9.350487,0.0,True,,PHC (Primary Health Centre)
BENUE,LOGO,MBAYAM,NORTH CENTRAL,Nkst Ugba Primary Health Centre,SRID=4326;POINT (9.3447167 7.5094609),7.5094609,9.3447167,220.0,True,,Health Clinic
BENUE,LOGO,TURAN,NORTH CENTRAL,Nkst Ugo Primary Health Centre,SRID=4326;POINT (9.265155 7.7034617),7.7034617,9.265155,181.4,True,,PHC (Primary Health Centre)
BENUE,LOGO,YONOV,NORTH CENTRAL,Agbungu Primary Health Centre,SRID=4326;POINT (9.4392267 7.6414633),7.6414633,9.439226699999999,183.6,True,,PHC (Primary Health Centre)
BENUE,LOGO,MBAVUUR,NORTH CENTRAL,Agov Primary Health Centre,SRID=4326;POINT (9.4396747 7.6955554),7.6955554,9.4396747,189.0,True,,PHC (Primary Health Centre)
BENUE,LOGO,MBAGBER,NORTH CENTRAL,Agule Primary Health Centre,SRID=4326;POINT (9.2527734 7.7514882),7.7514882,9.252773399999999,244.0,True,,PHC (Primary Health Centre)
BENUE,LOGO,MBAGBER,NORTH CENTRAL,Anyiin Primary Health Centre,SRID=4326;POINT (9.2397581 7.8237965),7.823796499999999,9.2397581,164.0,True,,PHC (Primary Health Centre)
BENUE,LOGO,NENZEV,NORTH CENTRAL,Diba Primary Health Centre,SRID=4326;POINT (9.3228158 7.5500583),7.5500583,9.3228158,163.0,True,,PHC (Primary Health Centre)
BENUE,LOGO,MBATER,NORTH CENTRAL,Gboragayo Primary Health Centre,SRID=4326;POINT (9.4625838 7.5941121),7.5941121,9.4625838,790.9,True,,PHC (Primary Health Centre)
BENUE,LOGO,YONOV,NORTH CENTRAL,Gwarche Primary Health Centre,SRID=4326;POINT (9.2797683 7.6099333),7.6099333,9.2797683,108.6,True,,PHC (Primary Health Centre)
BENUE,LOGO,MBAVUUR,NORTH CENTRAL,Igboughul Primary Health Centre,SRID=4326;POINT (9.4012003 7.7506255),7.750625500000001,9.401200300000001,197.0,True,,PHC (Primary Health Centre)
BENUE,LOGO,MBAVUUR,NORTH CENTRAL,Indyer Primary Health Centre,SRID=4326;POINT (9.3751582 7.7168781),7.716878100000001,9.3751582,176.0,True,,PHC (Primary Health Centre)
BENUE,LOGO,TURAN,NORTH CENTRAL,Jun Primary Health Centre,SRID=4326;POINT (9.2266733 7.6998917),7.6998917,9.226673300000002,173.7,True,,PHC (Primary Health Centre)
BENUE,LOGO,TOMBO,NORTH CENTRAL,Kurungu Primary Health Centre,SRID=4326;POINT (9.2103506 7.7320216),7.7320216,9.2103506,190.3,True,,PHC (Primary Health Centre)
BENUE,LOGO,TOMBO,NORTH CENTRAL,Mbakighir Primary Health Centre,SRID=4326;POINT (9.1368919 7.7649172),7.7649172,9.1368919,188.518,True,,PHC (Primary Health Centre)
BENUE,LOGO,UKEMBERGYA/TSWAREV,NORTH CENTRAL,Meeme Primary Health Centre,SRID=4326;POINT (9.3635117 7.7967117),7.7967116999999995,9.3635117,160.4,True,,PHC (Primary Health Centre)
BENUE,LOGO,MBATER,NORTH CENTRAL,Tsengu Mbaalom Primary Health Centre,SRID=4326;POINT (9.48241 7.5858633),7.5858633,9.48241,237.6,True,,PHC (Primary Health Centre)
BENUE,LOGO,TOMBO,NORTH CENTRAL,Uzer Primary Health Centre,SRID=4326;POINT (9.0884181 7.7617738),7.761773799999999,9.0884181,164.014,False,,
BENUE,LOGO,YONOV,NORTH CENTRAL,Zanzan Primary Health Centre,SRID=4326;POINT (9.32017 7.625495),7.625495,9.32017,111.8,True,,PHC (Primary Health Centre)
BENUE,LOGO,MBAYAM,NORTH CENTRAL,Ruamnyan Primary Health Centre,SRID=4326;POINT (9.4487817 7.5288483),7.528848299999999,9.4487817,232.3,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,MBALAGH,NORTH CENTRAL,Anter Primary Health Centre,SRID=4326;POINT (8.5447725 7.757348),7.7573479999999995,8.5447725,127.90000149999999,False,FSP Anter,PHC (Primary Health Centre)
BENUE,MAKURDI,MODERN MARKET,NORTH CENTRAL,Adaka Primary Health Centre,SRID=4326;POINT (8.4598054 7.6983787),7.698378699999999,8.4598054,44.5,False,,PHC (Primary Health Centre)
BENUE,MAKURDI,WAILOMAYO,NORTH CENTRAL,Yaikyo Primary Health Centre,SRID=4326;POINT (8.5446604 7.6722986),7.672298599999999,8.544660400000001,230.1,False,,PHC (Primary Health Centre)
BENUE,MAKURDI,CLERKS/MARKET,NORTH CENTRAL,Lga Staff Clinic,SRID=4326;POINT (8.5112885 7.7392631),7.7392631,8.5112885,120.2,False,,PHC (Primary Health Centre)
BENUE,MAKURDI,ANKPA/WADATA,NORTH CENTRAL,Wadata Primary Health Centre,SRID=4326;POINT (8.5082204 7.7388512),7.7388512,8.508220399999999,84.80000305,False,,PHC (Primary Health Centre)
BENUE,MAKURDI,AGAN,NORTH CENTRAL,Agan Fsp,SRID=4326;POINT (8.568973 7.8084356),7.8084356,8.568973,133.9,False,,PHC (Primary Health Centre)
BENUE,MAKURDI,BAR,NORTH CENTRAL,Adeke Primary Health Centre,SRID=4326;POINT (8.5190287 7.6724404),7.672440400000001,8.5190287,67.9,False,,PHC (Primary Health Centre)
BENUE,MAKURDI,FIIDI,NORTH CENTRAL,Fiidi Primary Health Centre,SRID=4326;POINT (8.6250015 7.7146753),7.7146753,8.6250015,86.2,False,,PHC (Primary Health Centre)
BENUE,MAKURDI,NORTH BANK II,NORTH CENTRAL,Asase Primary Health Centre,SRID=4326;POINT (8.5589984 7.7601612),7.760161200000001,8.5589984,82.2,False,,PHC (Primary Health Centre)
BENUE,MAKURDI,NORTH BANK I,NORTH CENTRAL,Origbo Primary Health Centre,SRID=4326;POINT (8.5629667 7.7822683),7.7822683,8.562966699999999,153.1,False,,PHC (Primary Health Centre)
BENUE,MAKURDI,BAR,NORTH CENTRAL,Adem Primary Health Centre,SRID=4326;POINT (8.477469 7.6681159),7.6681159,8.477469000000001,94.3,True,,PHC (Primary Health Centre)
